customer_id,credit_score,country,gender,age,tenure,balance,products_number,credit_card,active_member,estimated_salary,churn,city,nps_score,segment,joining_date,account_type,kyc_status
15700255,814,India,Male,44,8,9002685.95,2,0,0,10089241.27,0,Bengaluru,5,Premium,19-06-2017,Savings,Verified
15669410,683,India,Male,30,8,10449007.15,2,0,0,2351233.84,0,Delhi,6,Premium,02-07-2017,Salary,Verified
15807595,485,India,Male,51,7,13599379.95,2,1,0,4818946.84,0,Bengaluru,5,Premium,29-10-2018,Salary,Verified
15664523,696,India,Female,31,8,11504226.62,2,1,0,3189364.18,0,Hyderabad,8,Premium,30-12-2017,Current,Verified
15642833,608,India,Female,30,8,0,2,1,0,12150416.08,0,Mumbai,5,Basic,18-10-2017,Current,Verified
15605279,792,India,Male,50,9,0,4,1,1,18356392.37,1,Mumbai,0,Basic,15-12-2016,Savings,Verified
15713644,686,India,Male,22,5,0,2,1,0,14988111.15,0,Pune,5,Basic,05-12-2020,Savings,Pending
15750466,790,India,Male,42,1,8092959.37,1,1,0,18684667.78,0,Mumbai,8,Premium,18-01-2025,Current,Verified
15739054,654,India,Female,29,4,9142800.17,1,0,1,13331575.72,0,Hyderabad,4,Standard,20-05-2021,Savings,Pending
15612771,452,India,Male,35,4,13969697.64,1,1,1,393683.11,0,Hyderabad,9,Premium,20-08-2021,Savings,Verified
15788483,719,India,Male,38,0,0,1,1,0,11961913.59,0,Hyderabad,8,Basic,17-02-2026,Savings,Verified
15732832,707,India,Female,40,5,0,2,1,0,3870459.87,0,Hyderabad,5,Basic,18-02-2021,Savings,Verified
15772892,699,India,Female,49,2,0,1,0,0,9971053.74,0,Mumbai,4,Basic,14-07-2023,Savings,Verified
15713843,850,India,Male,30,2,0,2,0,1,2633911.67,0,Mumbai,7,Basic,06-12-2023,Current,Verified
15567993,828,India,Male,28,8,12705818.62,1,1,0,7481671.42,0,Bengaluru,5,Premium,18-01-2018,Salary,Verified
15617603,850,India,Male,30,5,11616291.6,2,1,1,9633555.86,0,Bengaluru,10,Premium,03-09-2020,Current,Verified
15744983,712,India,Male,47,1,13188547.3,1,1,1,9024456.14,0,Hyderabad,10,Premium,19-05-2024,Salary,Pending
15630419,634,India,Male,44,9,14138333.45,1,1,0,5385415.96,0,Pune,7,Premium,22-03-2017,Savings,Verified
15738828,730,India,Male,45,6,14413617.85,1,0,0,15318436.21,0,Gurugram,4,Premium,18-07-2019,Salary,Verified
15778025,685,India,Male,43,9,10237815.23,2,0,1,18366546.32,0,Hyderabad,10,Premium,19-11-2016,Current,Verified
15799479,809,India,Male,33,9,0,1,1,1,11695023.88,0,Gurugram,10,Basic,08-10-2016,Savings,Verified
15684269,707,India,Female,35,3,5343269.97,1,1,0,1695852.07,1,Bengaluru,1,Standard,12-01-2023,Salary,Verified
15762745,648,India,Male,32,8,0,1,1,0,12600840.67,0,Bengaluru,7,Basic,04-05-2018,Savings,Pending
15746970,760,India,Female,57,1,0,2,1,1,2366538.31,0,Gurugram,9,Basic,10-04-2025,Savings,Verified
15725024,805,India,Female,33,3,9961960.44,2,0,1,3142436.31,0,Delhi,5,Premium,05-08-2022,Savings,Pending
15592116,585,India,Female,39,7,0,2,1,0,226390.79,0,Pune,4,Basic,17-05-2018,Savings,Verified
15624391,595,India,Female,30,5,9492444.15,1,1,1,16815878.85,0,Gurugram,4,Premium,19-10-2020,Savings,Verified
15567422,630,India,Male,42,6,0,2,1,0,15339160.84,0,Pune,6,Basic,19-07-2019,Current,Verified
15612627,627,India,Male,29,5,13155980.16,2,1,0,7599659.07,0,Gurugram,4,Premium,11-12-2020,Salary,Verified
15574879,631,India,Female,37,2,11483466.16,2,0,1,2182263.33,0,Pune,5,Premium,17-11-2023,Savings,Pending
15745107,776,India,Male,38,5,10585918.68,1,0,1,8475168.61,0,Hyderabad,9,Premium,13-04-2021,Current,Verified
15734491,676,India,Female,36,4,0,2,1,1,299179.67,0,Gurugram,7,Basic,16-10-2021,Savings,Verified
15675320,758,India,Female,40,5,8815163.03,2,0,0,11617069.41,0,Bengaluru,6,Premium,03-03-2021,Salary,Verified
15643824,637,India,Male,33,0,12469094.74,2,0,1,7032195.29,0,Delhi,7,Premium,26-01-2026,Savings,Verified
15643438,850,India,Male,20,7,0,2,1,0,2949905.24,0,Pune,6,Basic,29-01-2019,Savings,Verified
15721730,601,India,Female,44,4,0,2,1,0,5521160.31,0,Hyderabad,8,Basic,13-08-2021,Current,Pending
15680727,735,India,Male,49,5,11499640.84,1,1,0,14029275.06,0,Pune,2,Premium,30-09-2020,Current,Verified
15752508,614,India,Male,32,7,9377352.78,2,1,1,4819316.42,0,Hyderabad,9,Standard,25-03-2019,Current,Verified
15808846,672,India,Female,21,3,15639049.49,2,1,1,15512564.39,0,Hyderabad,8,Premium,02-11-2022,Current,Verified
15727251,642,India,Male,30,8,11077359.78,1,0,0,5843268.87,0,Pune,4,Premium,09-07-2017,Current,Verified
15663489,633,India,Female,29,0,13065071.62,1,1,0,18230262.7,0,Gurugram,6,Premium,10-02-2026,Savings,Verified
15683677,769,India,Male,39,9,0,1,1,1,4499304.64,0,Delhi,9,Basic,25-09-2016,Savings,Verified
15596414,796,India,Male,41,8,10137463.6,1,1,0,1745161.45,0,Delhi,5,Premium,10-01-2018,Savings,Verified
15730639,715,India,Male,23,7,13126125.46,2,1,0,6133640.9,0,Mumbai,4,Premium,27-03-2019,Savings,Verified
15672132,695,India,Female,42,7,11450648.24,1,0,0,4372201.06,0,Bengaluru,2,Premium,26-06-2018,Savings,Pending
15742638,747,India,Female,25,4,0,2,0,1,3963500.09,0,Pune,10,Basic,12-12-2021,Savings,Pending
15578603,584,India,Female,54,1,7292970,1,0,0,13028834.15,1,Bengaluru,4,Standard,12-03-2025,Savings,Verified
15726088,476,India,Male,40,6,0,1,1,1,2143498.23,0,Delhi,7,Basic,21-11-2019,Current,Verified
15682533,850,India,Female,39,7,7472631.86,1,0,1,17621944.57,0,Mumbai,9,Premium,25-01-2019,Savings,Verified
15772995,529,India,Male,30,2,10964319.94,1,1,0,7097914.11,0,Hyderabad,6,Premium,01-08-2023,Current,Verified
15765694,584,India,Female,59,1,0,1,0,1,12280923.17,1,Hyderabad,4,Basic,24-02-2025,Current,Verified
15659486,586,India,Male,34,9,7005928.89,1,1,0,1417493.2,0,Bengaluru,6,Standard,29-10-2016,Savings,Verified
15568963,674,India,Male,34,2,14405786.01,1,1,0,16565882.23,1,Pune,4,Premium,15-04-2024,Savings,Verified
15703820,552,India,Male,42,9,12605336.88,2,1,0,9528852.26,1,Pune,0,Premium,27-01-2017,Current,Pending
15569410,601,India,Female,33,7,10788477.37,2,1,1,14425983.62,0,Hyderabad,7,Premium,12-04-2019,Current,Pending
15632256,541,India,Male,29,7,12021130.86,1,0,0,8124477.18,0,Hyderabad,8,Premium,05-04-2019,Savings,Verified
15724466,744,India,Female,41,2,7930212.29,1,1,0,18624884.84,0,Gurugram,4,Standard,05-06-2023,Savings,Verified
15777639,595,India,Female,23,10,9534221.5,2,0,0,3492395.18,0,Bengaluru,3,Premium,12-12-2015,Current,Verified
15802501,724,India,Male,33,5,9764092.17,2,1,0,11415961.68,0,Gurugram,6,Premium,10-01-2021,Current,Verified
15778410,533,India,Female,52,7,0,1,0,1,18301066.98,1,Mumbai,3,Basic,11-05-2018,Savings,Verified
15670702,618,India,Male,37,2,15855841.64,2,0,1,9548040.12,0,Bengaluru,6,Premium,07-07-2023,Savings,Pending
15704763,523,India,Female,39,1,13567185.21,1,1,1,11192143.79,1,Gurugram,1,Premium,24-08-2024,Salary,Verified
15645544,642,India,Female,30,5,12233177.89,1,1,0,54920.93,0,Gurugram,5,Premium,09-05-2020,Savings,Verified
15757646,584,India,Male,35,9,0,2,1,0,18137700.48,0,Gurugram,4,Basic,11-08-2016,Salary,Verified
15701121,521,India,Male,38,5,10431250.45,1,0,1,12869945.01,1,Bengaluru,3,Premium,17-02-2021,Savings,Verified
15796313,662,India,Female,36,4,15736199.38,2,1,0,13092769.19,1,Bengaluru,4,Premium,08-11-2021,Current,Verified
15815660,758,India,Female,34,1,14532267.35,1,1,1,5725519.75,0,Delhi,7,Premium,24-08-2024,Savings,Verified
15602844,717,India,Male,38,7,9188440.18,1,0,0,17835485.94,0,Gurugram,2,Standard,29-12-2018,Savings,Verified
15636238,611,India,Male,40,1,0,2,1,1,9668183.96,0,Gurugram,9,Basic,22-04-2025,Salary,Verified
15770101,766,India,Male,43,6,10567660.41,2,1,1,3460694.48,0,Hyderabad,10,Premium,14-01-2020,Savings,Verified
15645543,636,India,Female,34,3,0,2,1,1,4219619.25,0,Gurugram,9,Basic,06-06-2022,Salary,Verified
15596397,814,India,Female,48,7,0,2,1,1,12526997.74,0,Bengaluru,10,Basic,16-08-2018,Savings,Verified
15770525,760,India,Male,28,1,13297116.38,2,0,0,1535574.19,0,Delhi,5,Premium,21-06-2024,Salary,Pending
15684267,607,India,Male,39,2,7963706.21,2,1,1,11497014.2,0,Mumbai,6,Standard,19-07-2023,Salary,Verified
15689980,725,India,Female,36,4,11174090.11,1,0,0,12367075.29,1,Bengaluru,6,Premium,03-07-2021,Current,Verified
15633260,600,India,Male,37,1,13450311.01,1,0,1,8359797.23,0,Bengaluru,7,Premium,22-01-2025,Savings,Verified
15756471,656,India,Male,27,4,11184168.64,2,1,1,15163552.08,0,Bengaluru,9,Premium,23-05-2021,Current,Verified
15721303,640,India,Male,34,1,12965670.33,1,0,0,2334501.02,0,Bengaluru,7,Premium,30-11-2024,Current,Verified
15802256,439,India,Male,28,7,10462838.96,2,1,0,13060321.79,0,Pune,7,Premium,01-03-2019,Salary,Verified
15725664,549,India,Female,38,8,10114678.95,1,0,0,14843702.47,0,Delhi,7,Premium,24-02-2018,Savings,Verified
15674851,622,India,Male,38,5,0,2,0,0,9927285.2,0,Mumbai,5,Basic,17-02-2021,Savings,Pending
15701946,715,India,Male,34,4,11720366.35,1,0,0,9218973.7,0,Delhi,5,Premium,09-03-2022,Savings,Verified
15748947,657,India,Female,41,5,9037527.12,1,1,1,6435164.37,0,Mumbai,10,Standard,23-02-2021,Current,Verified
15673342,703,India,Male,36,2,0,2,1,0,10256810.77,0,Pune,6,Basic,09-10-2023,Salary,Pending
15601008,802,India,Male,33,8,0,2,1,0,13548618.65,0,Delhi,4,Basic,17-06-2017,Savings,Verified
15771636,793,India,Female,36,0,0,1,0,0,14047104.35,0,Bengaluru,4,Basic,31-01-2026,Current,Verified
15642002,554,India,Female,35,6,11097432.93,2,0,0,8982729.7,1,Delhi,1,Premium,30-06-2019,Salary,Verified
15693381,533,India,Male,38,1,12755078.03,2,0,1,14420722.79,0,Hyderabad,7,Premium,28-06-2024,Savings,Verified
15607691,658,India,Male,36,8,16410420.17,1,1,1,8949587.45,0,Pune,7,Premium,23-05-2017,Savings,Verified
15589380,713,India,Male,40,3,10790048.08,2,1,1,8231415.21,0,Mumbai,5,Premium,06-09-2022,Current,Verified
15603846,711,India,Male,37,2,0,2,1,0,7917526.92,1,Mumbai,5,Basic,10-09-2023,Current,Verified
15753549,669,India,Male,25,1,14881959.41,1,0,0,3539641.72,1,Delhi,2,Premium,21-10-2024,Savings,Pending
15725355,439,India,Female,43,8,0,1,0,1,9888963.2,0,Bengaluru,5,Basic,31-01-2018,Salary,Verified
15773017,763,India,Female,37,6,0,2,1,1,14114210.97,0,Pune,8,Basic,01-05-2020,Current,Verified
15625641,697,India,Female,74,3,10188967.82,2,1,1,1550509.08,0,Gurugram,10,Premium,15-01-2023,Salary,Verified
15776467,702,India,Female,35,8,1344696.78,2,1,0,5156094,0,Hyderabad,8,Standard,25-01-2018,Salary,Verified
15746451,686,India,Male,41,7,9687243.6,1,0,1,18376478.72,0,Bengaluru,10,Premium,27-09-2018,Salary,Verified
15777922,629,India,Male,36,1,15250531.98,2,1,1,13799925.76,0,Mumbai,7,Premium,22-11-2024,Current,Verified
15606841,823,India,Male,38,1,0,2,1,0,14764596.84,0,Bengaluru,7,Basic,01-10-2024,Savings,Pending
15757648,683,India,Female,35,5,9022481.92,1,0,1,17212394.13,0,Mumbai,5,Standard,26-10-2020,Current,Verified
15677173,555,India,Male,37,9,11782089.58,1,1,0,5675095.03,0,Hyderabad,5,Premium,21-07-2016,Savings,Verified
15764170,647,India,Male,44,4,8858581.8,1,1,0,3448718.09,1,Mumbai,3,Standard,13-05-2021,Current,Verified
15610446,714,India,Female,51,4,8325760.26,3,0,0,552719.33,1,Bengaluru,3,Standard,19-09-2021,Savings,Verified
15612776,850,India,Female,39,10,0,2,1,1,13484876.89,0,Gurugram,10,Basic,05-01-2016,Current,Verified
15794122,713,India,Female,59,3,0,2,1,1,5911363.54,0,Delhi,8,Basic,18-04-2023,Savings,Verified
15774931,452,India,Male,30,7,10647593.82,1,1,1,9335354.82,0,Bengaluru,7,Premium,21-06-2018,Savings,Verified
15779247,683,India,Female,24,8,9292906.19,1,1,0,17723415.3,0,Bengaluru,3,Standard,26-09-2017,Savings,Verified
15707078,577,India,Female,26,1,17020416.48,1,0,0,11639301.57,0,Mumbai,4,Premium,12-12-2024,Current,Verified
15605263,552,India,Male,33,5,13287028.42,1,0,1,1029679.02,0,Delhi,6,Premium,29-06-2020,Current,Verified
15607381,769,India,Female,31,7,14039585.52,2,1,0,5073888.44,0,Delhi,6,Premium,26-02-2019,Savings,Verified
15683471,691,India,Male,38,7,0,2,0,0,7694888.47,0,Delhi,6,Basic,24-03-2019,Salary,Verified
15605037,818,India,Female,49,2,0,1,0,1,18129934.64,1,Bengaluru,1,Basic,13-07-2023,Salary,Verified
15576085,739,India,Male,41,5,0,2,0,0,13565218.53,0,Delhi,6,Basic,28-02-2021,Savings,Verified
15770435,639,India,Female,50,6,10873813.97,2,1,1,5009135.05,0,Hyderabad,6,Premium,26-04-2020,Current,Verified
15592994,651,India,Female,65,0,0,2,1,1,17956006.89,0,Mumbai,9,Basic,08-05-2025,Savings,Pending
15624068,779,India,Female,26,0,0,2,0,1,10550497.68,0,Gurugram,10,Basic,22-03-2026,Savings,Verified
15595221,850,India,Female,33,7,12697454.1,1,1,0,10670417.13,0,Pune,6,Premium,10-05-2018,Current,Verified
15637131,829,India,Male,38,9,0,2,1,0,2878357.09,0,Bengaluru,6,Basic,07-03-2017,Savings,Pending
15613471,579,India,Male,31,2,8536816.41,2,1,1,1772476.26,0,Hyderabad,8,Standard,18-06-2023,Salary,Verified
15583499,510,India,Male,32,9,9741460.26,1,1,1,4348919.56,0,Delhi,7,Premium,25-10-2016,Salary,Verified
15752816,531,India,Male,29,3,10803599.88,1,0,0,7126199.05,0,Mumbai,8,Premium,29-06-2022,Salary,Verified
15804075,628,India,Female,36,3,8606492.16,1,1,0,5947742.42,0,Mumbai,4,Standard,26-10-2022,Current,Verified
15800517,633,India,Male,32,5,15399706.51,2,1,1,7015865.06,0,Delhi,5,Premium,18-11-2020,Current,Verified
15712319,714,India,Male,45,8,14226879.34,2,0,1,13188749.06,0,Mumbai,9,Premium,22-02-2018,Salary,Pending
15797389,604,India,Male,23,9,11745150.67,1,1,1,685156.33,0,Mumbai,5,Premium,10-05-2016,Savings,Verified
15621432,630,India,Male,35,1,0,2,0,0,17613976.02,0,Pune,4,Basic,21-09-2024,Savings,Verified
15779390,850,India,Female,31,4,8607075.76,1,1,1,15287414.32,0,Mumbai,7,Premium,02-03-2022,Current,Verified
15711219,788,India,Female,57,8,8835612.36,1,1,1,16984588.2,1,Hyderabad,0,Premium,31-12-2017,Savings,Pending
15770498,798,India,Female,37,4,10533251.98,1,1,1,7870317.15,0,Pune,9,Premium,26-08-2021,Savings,Verified
15678727,770,India,Male,45,4,10442988.31,1,1,0,2466717.41,1,Hyderabad,0,Premium,29-08-2021,Savings,Verified
15573893,569,India,Male,25,9,16353756.95,2,1,1,4184246.34,0,Delhi,7,Premium,08-09-2016,Current,Verified
15740104,425,India,Female,22,7,15994576.54,2,0,1,12856492.2,1,Hyderabad,3,Premium,06-07-2018,Savings,Verified
15792649,547,India,Female,31,9,0,2,0,0,9361459.06,0,Gurugram,4,Basic,02-08-2016,Savings,Verified
15605275,725,India,Male,45,8,11022941.36,1,0,0,16354226.46,1,Hyderabad,4,Premium,23-01-2018,Savings,Verified
15572467,506,India,Male,37,5,0,2,1,1,12024830.41,0,Bengaluru,5,Basic,08-06-2020,Savings,Verified
15738219,632,India,Female,36,7,0,2,1,1,4952212.56,0,Hyderabad,5,Basic,23-04-2019,Salary,Verified
15600710,620,India,Male,22,0,0,1,1,0,3072533.35,0,Gurugram,7,Basic,06-12-2025,Savings,Verified
15804394,663,India,Male,32,8,12315575.78,1,1,0,4446362.65,1,Delhi,0,Premium,15-03-2018,Current,Verified
15694188,700,India,Female,46,5,5334451.97,2,0,1,4282586.98,0,Bengaluru,7,Standard,29-05-2020,Current,Verified
15583718,696,India,Male,38,6,13417565.68,1,1,1,755983.24,0,Delhi,9,Premium,16-05-2019,Savings,Verified
15802478,767,India,Male,31,6,0,2,1,1,18447579.04,0,Hyderabad,10,Basic,08-02-2020,Salary,Verified
15619343,561,India,Male,56,7,14402118.52,2,1,0,12554995.13,1,Mumbai,4,Premium,06-11-2018,Current,Verified
15758813,350,India,Male,39,0,10345646.1,2,0,0,11653206.93,1,Mumbai,1,Premium,05-12-2025,Current,Verified
15761374,706,India,Male,54,9,11072668.4,1,1,1,17558598.78,0,Gurugram,10,Premium,05-04-2017,Savings,Pending
15569209,464,India,Female,34,5,7165428.02,1,1,1,14959301.06,0,Bengaluru,8,Standard,05-04-2021,Savings,Verified
15788539,501,India,Female,34,3,10158440.9,1,1,0,872029.66,0,Delhi,3,Premium,18-05-2022,Salary,Verified
15747222,745,India,Female,35,8,0,2,1,1,10991266.11,0,Pune,8,Basic,10-10-2017,Current,Verified
15769346,587,India,Female,36,1,12727563.36,2,1,0,4213192.18,0,Hyderabad,6,Premium,28-06-2024,Salary,Pending
15699634,667,India,Female,48,2,0,2,1,1,14010799.01,0,Pune,9,Basic,20-06-2023,Salary,Verified
15589076,737,India,Male,36,9,0,1,0,1,17787892.45,1,Gurugram,0,Basic,22-05-2016,Savings,Verified
15812338,485,India,Female,30,7,0,1,1,0,10094311.64,0,Bengaluru,6,Basic,13-05-2018,Current,Verified
15758845,590,India,Female,37,0,6066466.4,1,0,1,5822669.63,1,Gurugram,4,Standard,26-11-2025,Savings,Verified
15685844,518,India,Female,35,8,13356235.6,1,0,1,18174981.62,0,Gurugram,7,Premium,24-06-2017,Current,Pending
15583090,581,India,Female,29,8,0,2,1,0,4406193.71,0,Delhi,3,Basic,25-07-2017,Savings,Pending
15587581,785,India,Female,33,5,12880967.29,2,1,1,15944420.53,0,Delhi,10,Premium,27-08-2020,Savings,Verified
15633640,799,India,Female,52,4,15198846.74,1,1,1,8398595.33,0,Mumbai,7,Premium,30-06-2021,Current,Verified
15573741,698,India,Male,38,10,8957629.54,1,1,1,9920882.64,0,Bengaluru,8,Standard,31-01-2016,Current,Verified
15633574,730,India,Female,41,4,15796172.77,1,1,0,12091109.25,0,Delhi,2,Premium,22-06-2021,Current,Verified
15711455,740,India,Female,36,4,10280724.89,1,0,0,8914620.89,1,Delhi,4,Premium,22-01-2022,Savings,Pending
15570601,785,India,Female,47,9,11505134.53,1,1,1,3188879.58,1,Hyderabad,6,Premium,10-10-2016,Savings,Verified
15690925,527,India,Female,29,2,2616832.85,1,1,0,9189324.52,1,Bengaluru,2,Standard,16-06-2023,Salary,Verified
15709338,544,India,Female,29,1,11177888.65,1,1,1,15474870.3,0,Gurugram,7,Premium,19-05-2024,Savings,Verified
15780746,705,India,Male,61,4,0,2,1,1,18037055.64,0,Gurugram,10,Basic,02-12-2021,Savings,Verified
15681956,684,India,Male,34,9,0,2,1,1,6152483.7,0,Pune,9,Basic,06-05-2017,Current,Verified
15778190,639,India,Female,28,8,9224423.08,1,1,1,16802842.76,0,Pune,6,Standard,19-10-2017,Savings,Verified
15786852,565,India,Female,38,2,14957643.62,2,1,1,16918101,0,Mumbai,7,Premium,23-04-2024,Current,Verified
15726494,481,India,Male,44,9,16527572.5,1,1,0,6175389.97,1,Hyderabad,1,Premium,17-11-2016,Savings,Verified
15641183,731,India,Male,25,8,9140465.8,1,1,0,9227930.3,0,Bengaluru,5,Standard,09-09-2017,Salary,Verified
15805312,607,India,Male,45,7,11677483.09,1,0,1,10658502.02,0,Hyderabad,7,Premium,05-09-2018,Salary,Pending
15636572,760,India,Female,32,7,0,2,1,1,9990762.03,0,Bengaluru,9,Basic,08-08-2018,Salary,Verified
15632575,559,India,Female,70,9,0,1,1,1,11596134.53,0,Delhi,7,Basic,10-10-2016,Current,Verified
15740164,715,India,Female,33,3,8035280.76,1,1,1,6419256.5,0,Pune,5,Standard,15-08-2022,Savings,Verified
15574947,656,India,Male,36,8,9219271.62,2,0,1,2024979.78,0,Delhi,10,Standard,29-11-2017,Current,Verified
15597909,652,India,Male,33,7,12080661.14,1,1,0,14937509.18,0,Pune,2,Premium,18-07-2018,Salary,Verified
15782574,624,India,Male,33,6,0,2,0,0,7217294.28,0,Delhi,6,Basic,09-11-2019,Current,Verified
15734999,634,India,Male,36,2,8107720.79,1,1,0,1497890.47,0,Mumbai,3,Standard,22-04-2024,Current,Verified
15706593,850,India,Female,50,10,0,2,1,1,3181180.68,0,Gurugram,8,Basic,10-08-2015,Current,Verified
15766686,659,India,Female,39,1,9852458.93,1,1,0,1947135.61,0,Hyderabad,5,Premium,20-10-2024,Current,Pending
15590268,529,India,Male,35,5,9029475.61,1,1,1,10633039.82,0,Bengaluru,4,Standard,02-12-2020,Current,Verified
15763055,572,India,Male,31,5,9249696.72,1,0,1,11313312.45,0,Delhi,6,Standard,22-04-2021,Savings,Verified
15664754,640,India,Male,39,9,12407934.36,4,0,1,658209.22,1,Mumbai,0,Premium,08-01-2017,Savings,Verified
15643630,770,India,Male,55,9,5951652.21,2,1,0,17461719.48,1,Hyderabad,5,Premium,06-12-2016,Current,Verified
15641043,648,India,Male,35,7,0,2,1,1,7394980.02,0,Pune,6,Basic,13-03-2019,Savings,Verified
15768095,579,India,Male,31,9,0,1,0,1,13109445.44,0,Delhi,3,Basic,26-01-2017,Salary,Verified
15811314,589,India,Female,36,9,13232722.2,2,1,0,12853188.63,0,Bengaluru,5,Premium,27-04-2017,Current,Verified
15669922,530,India,Female,36,2,0,2,1,1,1387971.3,0,Mumbai,9,Basic,19-02-2024,Savings,Verified
15707114,831,India,Male,30,2,0,2,0,1,323416.23,0,Mumbai,10,Basic,13-08-2023,Salary,Verified
15670602,790,India,Male,24,7,10127394.5,1,0,1,15127245.8,0,Hyderabad,8,Premium,20-03-2019,Current,Verified
15713479,656,India,Male,35,6,0,2,1,0,140031.26,0,Gurugram,8,Basic,28-05-2019,Current,Verified
15663830,563,India,Male,32,6,0,2,1,1,1859209.14,0,Mumbai,5,Basic,20-04-2020,Savings,Verified
15566958,667,India,Male,39,7,15797285.27,1,1,1,3882735.13,0,Gurugram,10,Premium,15-08-2018,Salary,Verified
15680918,613,India,Male,34,8,11059045.89,1,1,0,13143582.34,0,Bengaluru,4,Premium,17-04-2018,Savings,Verified
15663921,429,India,Male,60,7,0,2,1,1,15432832.73,0,Delhi,7,Basic,26-03-2019,Current,Verified
15716324,665,India,Female,23,9,13545481.01,1,1,1,10856090.27,0,Bengaluru,10,Premium,18-03-2017,Savings,Verified
15796969,731,India,Male,33,4,0,2,1,1,7065824.97,0,Mumbai,9,Basic,30-11-2021,Current,Verified
15574783,584,India,Female,37,1,0,2,1,1,17004676.44,0,Mumbai,8,Basic,14-06-2024,Current,Verified
15773487,634,India,Female,31,8,7240602.18,1,0,0,18480928.7,0,Hyderabad,4,Standard,31-01-2018,Current,Verified
15802486,488,India,Male,34,3,0,2,1,1,11877334.06,0,Pune,7,Basic,25-09-2022,Savings,Verified
15783398,535,India,Female,49,7,10871403.23,1,1,0,10504844.48,0,Delhi,4,Premium,18-02-2019,Salary,Pending
15649418,776,India,Female,29,7,16797965.65,2,1,1,10919369.12,0,Hyderabad,4,Premium,25-06-2018,Current,Verified
15604588,850,India,Female,38,3,0,2,0,1,16910132.45,0,Gurugram,6,Basic,04-08-2022,Savings,Verified
15735428,673,India,Female,37,0,0,2,0,0,7764057.94,0,Hyderabad,4,Basic,24-02-2026,Salary,Pending
15629078,850,India,Female,45,5,11997958.72,1,1,1,18171926,1,Pune,5,Premium,19-07-2020,Current,Verified
15806880,627,India,Female,30,6,0,1,1,1,10692150.55,0,Bengaluru,4,Basic,30-06-2019,Salary,Verified
15754999,570,India,Female,33,8,0,1,1,1,11751193.08,0,Gurugram,7,Basic,14-04-2018,Salary,Verified
15781034,796,India,Male,67,5,0,2,0,1,5173239.77,0,Gurugram,9,Basic,28-05-2020,Salary,Verified
15622017,773,India,Female,33,10,0,1,1,1,9316758.09,0,Pune,8,Basic,26-03-2016,Current,Verified
15705885,752,India,Male,36,2,0,2,1,1,4296418.8,0,Mumbai,7,Basic,07-07-2023,Current,Verified
15677382,625,India,Female,69,1,10141695.83,1,1,1,17190680.51,0,Mumbai,7,Premium,19-05-2024,Savings,Verified
15566843,535,India,Male,20,9,12715958.43,1,1,1,11202873.8,0,Mumbai,7,Premium,01-12-2016,Current,Verified
15608387,786,India,Female,29,4,0,2,1,0,9745986.64,0,Mumbai,3,Basic,30-05-2021,Current,Verified
15810786,620,India,Female,67,3,0,2,1,1,4099928.9,0,Delhi,4,Basic,12-09-2022,Current,Verified
15626983,605,India,Female,48,6,0,2,1,1,3777138.7,0,Delhi,4,Basic,17-05-2019,Salary,Verified
15773605,670,India,Female,32,3,0,2,1,0,4353445,0,Hyderabad,5,Basic,23-05-2022,Savings,Verified
15811261,617,India,Male,42,0,6609581.42,1,1,1,11391921.22,0,Delhi,8,Standard,09-09-2025,Savings,Verified
15590606,595,India,Male,41,9,0,2,1,0,562577.25,0,Hyderabad,4,Basic,28-06-2016,Current,Verified
15576644,687,India,Female,29,4,7442383.06,1,1,0,11514846.32,1,Delhi,2,Standard,04-02-2022,Savings,Verified
15750264,757,India,Male,30,6,9911547.98,2,1,1,5937012.42,0,Pune,9,Premium,24-11-2019,Savings,Verified
15741554,746,India,Male,31,2,10732483.54,1,1,1,16481609.11,0,Mumbai,4,Premium,07-09-2023,Savings,Verified
15769051,503,India,Male,25,7,0,1,0,1,18181061.74,0,Gurugram,7,Basic,11-02-2019,Salary,Pending
15812198,543,India,Male,48,1,9512899.14,1,0,0,3140534.68,1,Mumbai,2,Premium,17-07-2024,Savings,Verified
15699772,428,India,Female,40,3,12185511.81,2,1,0,6870789.82,1,Bengaluru,1,Premium,15-03-2023,Savings,Verified
15744105,768,India,Female,28,3,10287649.75,2,0,1,4799927.73,0,Bengaluru,9,Premium,05-12-2022,Savings,Verified
15739858,618,India,Male,56,7,0,1,1,1,13425497.46,1,Gurugram,2,Basic,10-10-2018,Savings,Pending
15723720,591,India,Female,31,7,0,2,0,1,4598833.21,0,Bengaluru,5,Basic,17-02-2019,Savings,Verified
15638355,658,India,Female,35,5,11916771.38,1,0,0,14741769.76,1,Gurugram,2,Premium,15-11-2020,Current,Verified
15805637,625,India,Male,36,9,10233731.96,3,1,0,12615396.56,1,Pune,4,Premium,01-10-2016,Current,Verified
15629575,717,India,Male,36,2,13959274.99,1,1,0,16888252.89,1,Bengaluru,3,Premium,14-11-2023,Savings,Verified
15586243,667,India,Male,44,8,11528357.58,1,1,1,8655913.74,0,Bengaluru,7,Premium,04-06-2017,Current,Pending
15757931,804,India,Male,24,3,0,2,1,0,16328855.71,0,Delhi,6,Basic,09-05-2022,Savings,Verified
15716023,693,India,Male,31,1,0,2,0,1,17184498.57,0,Bengaluru,9,Basic,08-07-2024,Savings,Verified
