transaction_id,customer_id,transaction_date,amount,category,payment_mode,merchant_name,status,is_anomaly
TXN124300,15721730,16-10-2024,133215.51,Healthcare,Credit Card,Practo,Success,1
TXN124301,15753861,15-10-2024,109947.65,EMI,UPI,SBI EMI,Success,0
TXN124302,15640078,10-03-2024,146661.06,Entertainment,Debit Card,Hotstar,Success,1
TXN124303,15804919,27-04-2024,24664.8,Food,UPI,Zomato,Success,0
TXN124304,15670481,04-03-2024,60921.11,Healthcare,Credit Card,Practo,Success,0
TXN124305,15759066,31-10-2024,20566.41,Healthcare,NetBanking,Apollo Pharmacy,Success,0
TXN124306,15807432,25-12-2024,57893.97,Food,Credit Card,McDonald's,Success,0
TXN124307,15668032,26-07-2024,106805.47,Healthcare,UPI,Apollo Pharmacy,Success,0
TXN124308,15600821,25-11-2024,67812.9,EMI,Debit Card,SBI EMI,Success,0
TXN124309,15667215,28-03-2024,110187.57,Utilities,Debit Card,TATA Power,Success,0
TXN124310,15661629,31-07-2024,56096.21,Entertainment,UPI,PVR,Success,0
TXN124311,15565701,29-09-2024,50767.15,EMI,UPI,Bajaj Finance,Success,0
TXN124312,15600882,06-12-2024,7675.26,Entertainment,UPI,Hotstar,Success,0
TXN124313,15634375,02-01-2024,116283.36,EMI,Debit Card,ICICI EMI,Reversed,0
TXN124314,15671139,22-06-2024,101428.59,Utilities,UPI,BSES,Failed,0
TXN124315,15586310,21-06-2024,121598.56,Healthcare,UPI,Max Healthcare,Success,1
TXN124316,15737265,30-12-2024,129717.05,Travel,Credit Card,Yatra,Success,1
TXN124317,15760570,22-12-2024,35473.17,Healthcare,Credit Card,Max Healthcare,Success,0
TXN124318,15701376,30-01-2024,136583.64,Entertainment,UPI,BookMyShow,Success,1
TXN124319,15737265,09-01-2024,110172.88,Utilities,Credit Card,TATA Power,Success,0
TXN124320,15752300,13-09-2024,123608.59,Entertainment,Credit Card,Netflix,Success,1
TXN124321,15799515,11-06-2024,83370.05,Utilities,UPI,Mahanagar Gas,Success,0
TXN124322,15705113,28-09-2024,139008.12,Entertainment,Credit Card,Sony LIV,Success,1
TXN124323,15771636,21-11-2024,118178.58,Travel,Credit Card,IRCTC,Success,0
TXN124324,15764419,11-06-2024,24289.48,Entertainment,NetBanking,Hotstar,Success,0
TXN124325,15681446,01-04-2024,27928.25,Entertainment,Credit Card,Hotstar,Success,0
TXN124326,15757646,20-01-2024,116179.92,Healthcare,Credit Card,Practo,Success,0
TXN124327,15688409,27-12-2024,91446.63,Travel,UPI,MakeMyTrip,Success,0
TXN124328,15745621,05-09-2024,8712.72,Food,NetBanking,Zomato,Success,0
TXN124329,15689237,19-12-2024,141132.42,Shopping,UPI,Myntra,Failed,1
TXN124330,15692463,05-02-2024,116713.96,Utilities,Debit Card,TATA Power,Success,0
TXN124331,15775546,11-05-2024,51122.85,Utilities,UPI,Mahanagar Gas,Success,0
TXN124332,15619955,09-06-2024,61640.51,Entertainment,NetBanking,Hotstar,Success,0
TXN124333,15736228,31-07-2024,7045.16,Entertainment,NetBanking,Hotstar,Success,0
TXN124334,15736274,09-01-2024,79980.08,EMI,Credit Card,HDFC EMI,Failed,0
TXN124335,15747222,01-06-2024,18506.84,Utilities,UPI,BSES,Failed,0
TXN124336,15617877,11-04-2024,66346.86,Entertainment,Debit Card,Hotstar,Success,0
TXN124337,15630913,01-05-2024,96345.86,Travel,Credit Card,IRCTC,Success,0
TXN124338,15719352,09-09-2024,103177.94,EMI,Debit Card,Axis EMI,Success,0
TXN124339,15592386,14-06-2024,101451.2,Entertainment,NetBanking,Hotstar,Failed,0
TXN124340,15745080,09-07-2024,50505.82,Shopping,NetBanking,Amazon,Success,0
TXN124341,15782688,05-08-2024,118599.18,Entertainment,Credit Card,PVR,Success,0
TXN124342,15576723,24-10-2024,12662.37,Shopping,Credit Card,Reliance Retail,Success,0
TXN124343,15637753,11-03-2024,108118.52,Food,NetBanking,McDonald's,Success,0
TXN124344,15783958,24-06-2024,112796.67,Shopping,NetBanking,Nykaa,Failed,0
TXN124345,15675522,13-03-2024,15808.44,Healthcare,Debit Card,1mg,Failed,0
TXN124346,15571059,19-09-2024,31687.62,Utilities,NetBanking,Airtel,Success,0
TXN124347,15792365,14-06-2024,73613,EMI,UPI,Axis EMI,Success,0
TXN124348,15626900,14-08-2024,131749.92,Shopping,Debit Card,Flipkart,Success,1
TXN124349,15668032,16-03-2024,138868.17,Food,NetBanking,Swiggy,Success,1
TXN124350,15814846,15-08-2024,92063.83,Shopping,UPI,Flipkart,Success,0
TXN124351,15664150,28-07-2024,60059.88,EMI,Debit Card,ICICI EMI,Success,0
TXN124352,15704770,25-05-2024,2526.29,Healthcare,UPI,1mg,Reversed,0
TXN124353,15795564,27-07-2024,72707.67,Utilities,UPI,Airtel,Failed,0
TXN124354,15761477,12-03-2024,82144.18,Shopping,UPI,Amazon,Success,0
TXN124355,15805303,11-02-2024,99838.19,Entertainment,Debit Card,Netflix,Success,0
TXN124356,15624793,31-01-2024,50046.91,Shopping,Debit Card,Nykaa,Success,0
TXN124357,15701265,16-04-2024,126919.16,Food,Credit Card,Haldirams,Success,1
TXN124358,15677382,10-11-2024,46846.06,Travel,Debit Card,MakeMyTrip,Success,0
TXN124359,15621653,23-02-2024,37053.72,Utilities,Credit Card,TATA Power,Success,0
TXN124360,15724563,12-05-2024,46238.98,Shopping,Credit Card,Myntra,Success,0
TXN124361,15801277,06-08-2024,112372.74,Healthcare,Debit Card,1mg,Success,0
TXN124362,15736008,12-09-2024,33996.1,Utilities,Credit Card,TATA Power,Success,0
TXN124363,15679249,29-08-2024,23904.49,Utilities,Credit Card,TATA Power,Success,0
TXN124364,15610383,09-04-2024,99810.67,Entertainment,UPI,BookMyShow,Success,0
TXN124365,15682528,19-07-2024,39785.45,Healthcare,NetBanking,Max Healthcare,Success,0
TXN124366,15635435,26-07-2024,89611.23,Utilities,Debit Card,TATA Power,Success,0
TXN124367,15655123,15-03-2024,23478.08,Travel,UPI,Uber,Success,0
TXN124368,15791279,15-03-2024,115042.35,Entertainment,Debit Card,Netflix,Success,0
TXN124369,15673619,13-03-2024,9177.73,Healthcare,Debit Card,Practo,Success,0
TXN124370,15612109,27-12-2024,117722.77,Entertainment,Debit Card,BookMyShow,Success,0
TXN124371,15678727,19-12-2024,6272.04,Entertainment,Credit Card,Netflix,Success,0
TXN124372,15780124,08-03-2024,92643.62,Food,Debit Card,Swiggy,Success,0
TXN124373,15766686,03-10-2024,102805.13,Shopping,UPI,Reliance Retail,Success,0
TXN124374,15727546,01-02-2024,92003.75,Utilities,NetBanking,BSES,Success,0
TXN124375,15583725,11-11-2024,16846.75,Utilities,UPI,Airtel,Success,0
TXN124376,15590146,03-04-2024,4860.08,Utilities,UPI,Mahanagar Gas,Success,0
TXN124377,15617482,29-07-2024,131329.94,Healthcare,NetBanking,Practo,Success,1
TXN124378,15628298,31-12-2024,71495.73,Travel,NetBanking,MakeMyTrip,Failed,0
TXN124379,15670823,29-12-2024,112771.55,Entertainment,Debit Card,Sony LIV,Success,0
TXN124380,15659931,22-02-2024,78747.12,Entertainment,NetBanking,Sony LIV,Success,0
TXN124381,15703143,16-09-2024,141898.69,Entertainment,NetBanking,Netflix,Success,1
TXN124382,15658935,21-06-2024,90538.61,Entertainment,Credit Card,BookMyShow,Success,0
TXN124383,15767339,10-12-2024,27048.49,EMI,NetBanking,Bajaj Finance,Success,0
TXN124384,15738751,24-04-2024,79677.48,Healthcare,NetBanking,Practo,Success,0
TXN124385,15706647,31-05-2024,34452.41,Entertainment,Debit Card,PVR,Success,0
TXN124386,15805112,29-09-2024,52338.84,Entertainment,NetBanking,BookMyShow,Failed,0
TXN124387,15688251,12-01-2024,10030.59,Travel,Credit Card,OYO,Success,0
TXN124388,15645956,05-06-2024,76083.9,EMI,Debit Card,Axis EMI,Success,0
TXN124389,15810457,05-08-2024,142530.38,Healthcare,NetBanking,Practo,Success,1
TXN124390,15622834,22-08-2024,100082.59,Travel,UPI,OYO,Success,0
TXN124391,15622117,06-01-2024,118673.18,Food,Credit Card,Swiggy,Success,0
TXN124392,15642202,10-04-2024,4882.05,Healthcare,UPI,Practo,Success,0
TXN124393,15612771,08-03-2024,86072.13,EMI,Debit Card,Bajaj Finance,Success,0
TXN124394,15633648,04-11-2024,16386.83,Food,Credit Card,Zomato,Success,0
TXN124395,15813532,20-12-2024,101022.78,Utilities,NetBanking,Airtel,Reversed,0
TXN124396,15685372,12-11-2024,147041.39,EMI,Credit Card,ICICI EMI,Success,1
TXN124397,15745107,01-03-2024,22152.7,Utilities,NetBanking,Mahanagar Gas,Success,0
TXN124398,15775912,17-11-2024,48359.45,Travel,Credit Card,OYO,Success,0
TXN124399,15675964,11-08-2024,119712.78,Entertainment,UPI,BookMyShow,Success,0
TXN124400,15641250,08-09-2024,17868.4,Shopping,Credit Card,Amazon,Success,0
TXN124401,15596914,10-01-2024,112484.6,Food,Credit Card,Haldirams,Success,0
TXN124402,15698349,21-12-2024,145550.55,Shopping,UPI,Amazon,Success,1
TXN124403,15812338,09-04-2024,69611.87,Entertainment,Credit Card,Hotstar,Success,0
TXN124404,15724858,07-07-2024,139025.61,Entertainment,Debit Card,Sony LIV,Success,1
TXN124405,15716324,08-09-2024,33446.17,Shopping,UPI,Reliance Retail,Success,0
TXN124406,15763662,12-07-2024,132064.25,Food,NetBanking,Zomato,Success,1
TXN124407,15719561,21-07-2024,44922.11,Shopping,Debit Card,Amazon,Failed,0
TXN124408,15622217,15-02-2024,88396.41,Utilities,UPI,Mahanagar Gas,Success,0
TXN124409,15569209,16-05-2024,148516.66,Entertainment,Credit Card,Netflix,Success,1
TXN124410,15599433,15-09-2024,96796.79,Food,Credit Card,Haldirams,Success,0
TXN124411,15750258,25-11-2024,91870.06,Utilities,NetBanking,Jio,Success,0
TXN124412,15597896,17-08-2024,120874.76,Utilities,Debit Card,Airtel,Success,1
TXN124413,15585282,02-03-2024,108064.07,EMI,Credit Card,Axis EMI,Success,0
TXN124414,15678058,25-10-2024,113900.49,Food,Debit Card,McDonald's,Success,0
TXN124415,15669656,18-10-2024,77905.81,Utilities,NetBanking,Mahanagar Gas,Success,0
TXN124416,15776605,07-03-2024,127594.15,Healthcare,NetBanking,Apollo Pharmacy,Reversed,1
TXN124417,15618314,02-10-2024,1529.07,Food,Debit Card,Swiggy,Success,0
TXN124418,15779481,14-03-2024,18366.08,Shopping,UPI,Nykaa,Success,0
TXN124419,15589793,22-11-2024,115881.17,Entertainment,UPI,Netflix,Success,0
TXN124420,15670205,13-05-2024,135985.04,Travel,NetBanking,MakeMyTrip,Success,1
TXN124421,15737605,23-03-2024,78892.76,EMI,NetBanking,Axis EMI,Success,0
TXN124422,15793881,13-08-2024,53473.96,Entertainment,Credit Card,BookMyShow,Success,0
TXN124423,15797010,17-12-2024,104240.45,EMI,Debit Card,SBI EMI,Success,0
TXN124424,15641835,19-07-2024,24106.2,EMI,UPI,ICICI EMI,Success,0
TXN124425,15802351,02-06-2024,121206.16,Utilities,Debit Card,BSES,Success,1
TXN124426,15600700,15-12-2024,41096.43,Travel,Credit Card,OYO,Success,0
TXN124427,15681550,28-12-2024,44847.18,Travel,Debit Card,IRCTC,Success,0
TXN124428,15746410,12-03-2024,48909.09,Food,Debit Card,Dominos,Success,0
TXN124429,15797010,24-10-2024,147824.91,EMI,Debit Card,ICICI EMI,Success,1
TXN124430,15646539,05-08-2024,122404.14,Healthcare,NetBanking,Fortis,Success,1
TXN124431,15684042,26-12-2024,31852.05,Food,NetBanking,Haldirams,Success,0
TXN124432,15591607,16-05-2024,45852.04,Healthcare,NetBanking,Fortis,Success,0
TXN124433,15801548,24-10-2024,99714.49,Travel,NetBanking,OYO,Success,0
TXN124434,15789097,20-09-2024,143301.39,Healthcare,Credit Card,Max Healthcare,Success,1
TXN124435,15797227,31-07-2024,17779.91,EMI,UPI,SBI EMI,Success,0
TXN124436,15758606,28-02-2024,120189.63,EMI,NetBanking,SBI EMI,Success,1
TXN124437,15674851,12-04-2024,55904.11,Food,NetBanking,Swiggy,Success,0
TXN124438,15690664,27-02-2024,76865.73,Shopping,Debit Card,Amazon,Success,0
TXN124439,15745307,06-04-2024,109649.36,Healthcare,NetBanking,1mg,Success,0
TXN124440,15788126,20-08-2024,96861.27,Entertainment,UPI,Sony LIV,Success,0
TXN124441,15698028,11-09-2024,114869.09,Travel,Debit Card,IRCTC,Success,0
TXN124442,15600781,26-03-2024,107256.81,Utilities,Credit Card,Jio,Success,0
TXN124443,15690188,04-02-2024,38311.85,EMI,UPI,Axis EMI,Success,0
TXN124444,15813741,19-05-2024,143454.31,Healthcare,Debit Card,Fortis,Success,1
TXN124445,15636444,15-12-2024,48200.22,Utilities,UPI,TATA Power,Success,0
TXN124446,15699523,21-03-2024,108388.78,Travel,NetBanking,IRCTC,Success,0
TXN124447,15772632,18-07-2024,61624.79,Entertainment,Credit Card,Hotstar,Success,0
TXN124448,15800229,04-05-2024,145184.9,Entertainment,Credit Card,PVR,Success,1
TXN124449,15697183,24-06-2024,82019.27,Travel,NetBanking,Yatra,Success,0
TXN124450,15584363,13-11-2024,55909.84,Entertainment,UPI,BookMyShow,Success,0
TXN124451,15662291,28-07-2024,11562.4,Travel,Credit Card,OYO,Success,0
TXN124452,15777797,21-08-2024,149488.95,Utilities,NetBanking,Mahanagar Gas,Failed,1
TXN124453,15641655,14-01-2024,80409.91,Food,Credit Card,Haldirams,Failed,0
TXN124454,15669656,01-02-2024,132290.09,Healthcare,Debit Card,Max Healthcare,Success,1
TXN124455,15641043,04-08-2024,54948.93,Travel,NetBanking,Yatra,Success,0
TXN124456,15733114,16-06-2024,39196.47,EMI,Debit Card,Axis EMI,Success,0
TXN124457,15619653,24-11-2024,134991.03,Shopping,NetBanking,Reliance Retail,Success,1
TXN124458,15796969,29-01-2024,69737.04,EMI,Credit Card,ICICI EMI,Success,0
TXN124459,15627876,01-11-2024,17604.91,EMI,Debit Card,SBI EMI,Success,0
TXN124460,15679299,13-05-2024,120760.19,Utilities,Credit Card,Airtel,Success,1
TXN124461,15600651,08-07-2024,56643.67,Healthcare,NetBanking,Practo,Success,0
TXN124462,15649523,18-06-2024,39987.68,Travel,Credit Card,MakeMyTrip,Success,0
TXN124463,15774393,13-11-2024,21802.08,Utilities,Credit Card,BSES,Success,0
TXN124464,15725141,30-10-2024,74564.8,Healthcare,UPI,Max Healthcare,Success,0
TXN124465,15738448,28-09-2024,34426.76,Shopping,UPI,Amazon,Success,0
TXN124466,15783955,12-11-2024,99170.2,Entertainment,UPI,BookMyShow,Success,0
TXN124467,15780650,13-12-2024,104796.03,Utilities,Debit Card,BSES,Success,0
TXN124468,15694506,13-04-2024,46751.33,Travel,NetBanking,Uber,Success,0
TXN124469,15799217,19-07-2024,7880.39,Utilities,Credit Card,BSES,Success,0
TXN124470,15675791,04-06-2024,85474.21,EMI,Credit Card,ICICI EMI,Success,0
TXN124471,15709368,18-05-2024,44570.87,Travel,Credit Card,Yatra,Reversed,0
TXN124472,15617136,26-12-2024,138155.28,Healthcare,NetBanking,1mg,Success,1
TXN124473,15769312,17-07-2024,139718.15,Utilities,Credit Card,Airtel,Success,1
TXN124474,15696098,22-11-2024,149843.87,Entertainment,UPI,PVR,Success,1
TXN124475,15640846,19-03-2024,139661.75,Shopping,Credit Card,Amazon,Reversed,1
TXN124476,15718443,21-05-2024,47367.71,Entertainment,NetBanking,PVR,Success,0
TXN124477,15624729,18-06-2024,85298,Utilities,Debit Card,Airtel,Success,0
TXN124478,15727384,08-03-2024,96903.85,Entertainment,NetBanking,Sony LIV,Success,0
TXN124479,15750808,13-06-2024,34306.23,Food,NetBanking,Haldirams,Failed,0
TXN124480,15663489,26-02-2024,124272.27,Entertainment,NetBanking,Hotstar,Success,1
TXN124481,15811842,31-03-2024,61822.05,Travel,Debit Card,OYO,Success,0
TXN124482,15721426,21-06-2024,119851.94,Utilities,UPI,TATA Power,Success,0
TXN124483,15718779,23-02-2024,85339.72,Entertainment,UPI,Hotstar,Success,0
TXN124484,15617518,18-11-2024,93214.49,Shopping,UPI,Flipkart,Success,0
TXN124485,15587535,24-05-2024,69210.6,Travel,Credit Card,Yatra,Success,0
TXN124486,15702919,20-12-2024,136599.69,EMI,Credit Card,Axis EMI,Success,1
TXN124487,15650258,23-02-2024,8978.61,Travel,Debit Card,MakeMyTrip,Success,0
TXN124488,15806926,14-01-2024,61836.85,Utilities,Credit Card,TATA Power,Success,0
TXN124489,15780650,06-02-2024,120473.2,Food,Debit Card,Dominos,Success,1
TXN124490,15726490,24-04-2024,115138.01,Healthcare,Debit Card,Practo,Success,0
TXN124491,15769254,05-12-2024,106219.46,Healthcare,Debit Card,Practo,Success,0
TXN124492,15681554,03-01-2024,61330.05,EMI,NetBanking,Bajaj Finance,Reversed,0
TXN124493,15712403,17-07-2024,62067.64,Travel,UPI,OYO,Success,0
TXN124494,15627352,13-11-2024,113050.53,Food,Debit Card,Dominos,Reversed,0
TXN124495,15618314,08-04-2024,6046.23,Shopping,UPI,Amazon,Success,0
TXN124496,15794493,04-01-2024,39248.71,Healthcare,Credit Card,Apollo Pharmacy,Success,0
TXN124497,15600934,28-05-2024,104219.23,Food,UPI,Swiggy,Success,0
TXN124498,15588986,07-09-2024,8775.5,Entertainment,Debit Card,Netflix,Success,0
TXN124499,15814536,04-02-2024,24980.44,Shopping,Debit Card,Reliance Retail,Success,0
TXN124500,15599081,09-08-2024,125862.75,Shopping,Debit Card,Flipkart,Success,1
TXN124501,15624170,08-11-2024,11740.55,Healthcare,NetBanking,Practo,Success,0
TXN124502,15680736,17-12-2024,48030.3,Utilities,Debit Card,Jio,Failed,0
TXN124503,15569050,05-08-2024,43230.72,Utilities,Credit Card,BSES,Failed,0
TXN124504,15755223,20-03-2024,79784.61,Shopping,Debit Card,Reliance Retail,Success,0
TXN124505,15583681,25-09-2024,51138.54,Entertainment,Debit Card,PVR,Success,0
TXN124506,15812351,19-11-2024,82770.47,Food,Debit Card,McDonald's,Success,0
TXN124507,15614215,07-06-2024,38221.54,Shopping,Credit Card,Myntra,Success,0
TXN124508,15803457,18-04-2024,81567.06,Entertainment,Credit Card,BookMyShow,Success,0
TXN124509,15788659,04-11-2024,6632.96,Shopping,NetBanking,Myntra,Success,0
TXN124510,15640059,19-02-2024,43543.92,Utilities,Credit Card,BSES,Success,0
TXN124511,15606613,04-07-2024,61553.11,Travel,Credit Card,OYO,Success,0
TXN124512,15685536,04-10-2024,65295.2,Healthcare,NetBanking,Max Healthcare,Success,0
TXN124513,15585067,22-08-2024,106124.61,Healthcare,Debit Card,Practo,Success,0
TXN124514,15624633,16-09-2024,27359.73,Shopping,NetBanking,Flipkart,Success,0
TXN124515,15648735,30-03-2024,28855.3,Travel,UPI,MakeMyTrip,Success,0
TXN124516,15789097,27-08-2024,85717.23,Food,UPI,Zomato,Success,0
TXN124517,15711219,01-08-2024,140254.28,Healthcare,NetBanking,Fortis,Success,1
TXN124518,15619465,28-04-2024,31655.39,EMI,UPI,HDFC EMI,Success,0
TXN124519,15767339,30-03-2024,15650.76,Shopping,NetBanking,Nykaa,Failed,0
TXN124520,15591100,01-02-2024,71646.21,Shopping,UPI,Myntra,Success,0
TXN124521,15776233,23-06-2024,9271.4,Shopping,Credit Card,Flipkart,Success,0
TXN124522,15745295,08-10-2024,32588.81,Entertainment,UPI,PVR,Success,0
TXN124523,15794142,10-03-2024,15354.36,Entertainment,NetBanking,Netflix,Success,0
TXN124524,15765812,08-06-2024,55011.87,Entertainment,Credit Card,Sony LIV,Success,0
TXN124525,15613713,12-07-2024,121836,Travel,Credit Card,OYO,Success,1
TXN124526,15681758,12-02-2024,39374.4,Shopping,Debit Card,Reliance Retail,Success,0
TXN124527,15712176,12-03-2024,148467.95,Food,NetBanking,McDonald's,Success,1
TXN124528,15751561,24-12-2024,137678.31,Shopping,UPI,Reliance Retail,Success,1
TXN124529,15572461,06-08-2024,27744.21,Utilities,Debit Card,Airtel,Success,0
TXN124530,15633112,03-04-2024,133071.76,Shopping,Debit Card,Amazon,Success,1
TXN124531,15651533,16-01-2024,17715.41,Travel,UPI,OYO,Success,0
TXN124532,15698619,12-07-2024,14945.59,Utilities,UPI,Mahanagar Gas,Success,0
TXN124533,15775546,27-02-2024,111604.09,Food,NetBanking,Dominos,Success,0
TXN124534,15701291,03-05-2024,20832.15,EMI,UPI,Bajaj Finance,Success,0
TXN124535,15741385,18-03-2024,36971.4,Food,UPI,Swiggy,Success,0
TXN124536,15569451,16-03-2024,12337.48,Travel,NetBanking,MakeMyTrip,Success,0
TXN124537,15624781,13-07-2024,73669.03,Travel,Debit Card,Uber,Success,0
TXN124538,15708916,04-11-2024,77705.38,Food,Debit Card,Swiggy,Success,0
TXN124539,15750808,30-07-2024,83281.12,Food,NetBanking,Zomato,Success,0
TXN124540,15744105,21-10-2024,113909.73,Healthcare,Credit Card,Fortis,Failed,0
TXN124541,15597909,23-01-2024,65859.13,EMI,UPI,Axis EMI,Success,0
TXN124542,15646302,28-10-2024,95466.51,EMI,Debit Card,HDFC EMI,Success,0
TXN124543,15709441,17-02-2024,63868.9,Utilities,Credit Card,Airtel,Success,0
TXN124544,15623927,18-09-2024,52403.58,Healthcare,Credit Card,1mg,Success,0
TXN124545,15774727,14-09-2024,51995.83,Utilities,NetBanking,Jio,Success,0
TXN124546,15609998,15-09-2024,100460.41,Healthcare,Credit Card,Practo,Reversed,0
TXN124547,15740494,14-03-2024,28914.32,Shopping,Debit Card,Amazon,Failed,0
TXN124548,15809100,18-12-2024,91220.83,Food,NetBanking,Dominos,Success,0
TXN124549,15706534,24-12-2024,31676.8,EMI,Debit Card,SBI EMI,Failed,0
TXN124550,15793949,12-05-2024,34031.6,Entertainment,Debit Card,BookMyShow,Success,0
TXN124551,15569641,30-10-2024,88086.64,Shopping,Credit Card,Reliance Retail,Success,0
TXN124552,15697574,06-10-2024,10150.63,Healthcare,NetBanking,Fortis,Success,0
TXN124553,15706587,16-04-2024,55624.29,Food,Credit Card,Dominos,Success,0
TXN124554,15679760,17-06-2024,11284.89,EMI,Credit Card,Axis EMI,Success,0
TXN124555,15646302,10-07-2024,89286.83,Shopping,UPI,Reliance Retail,Failed,0
TXN124556,15593601,11-03-2024,23372.92,Entertainment,Credit Card,Netflix,Success,0
TXN124557,15745107,26-06-2024,21923.68,Healthcare,NetBanking,1mg,Success,0
TXN124558,15798666,25-10-2024,88653.9,Healthcare,UPI,Fortis,Success,0
TXN124559,15612494,23-02-2024,32353.96,Healthcare,Debit Card,Fortis,Success,0
TXN124560,15619304,14-12-2024,125954.09,Shopping,UPI,Flipkart,Success,1
TXN124561,15651280,27-07-2024,100036.84,Food,Credit Card,Zomato,Success,0
TXN124562,15723488,16-07-2024,51652.24,Food,UPI,Zomato,Success,0
TXN124563,15806837,29-02-2024,145343.65,Healthcare,NetBanking,1mg,Success,1
TXN124564,15798666,22-03-2024,141024.65,EMI,NetBanking,HDFC EMI,Success,1
TXN124565,15803681,25-12-2024,92341.37,Shopping,Credit Card,Flipkart,Success,0
TXN124566,15595766,15-05-2024,38871.55,Travel,Credit Card,Yatra,Success,0
TXN124567,15765537,03-11-2024,18096.48,Utilities,NetBanking,BSES,Success,0
TXN124568,15655339,06-03-2024,93499.44,Utilities,NetBanking,Mahanagar Gas,Success,0
TXN124569,15650670,29-06-2024,89602.26,Healthcare,NetBanking,Apollo Pharmacy,Success,0
TXN124570,15805637,13-05-2024,110078.76,Entertainment,NetBanking,Netflix,Failed,0
TXN124571,15641994,23-01-2024,28332.88,EMI,Credit Card,ICICI EMI,Failed,0
TXN124572,15793813,15-04-2024,139707.16,Entertainment,Debit Card,BookMyShow,Failed,1
TXN124573,15742272,22-05-2024,40211.96,EMI,UPI,Bajaj Finance,Success,0
TXN124574,15800517,04-01-2024,22093.05,Entertainment,Debit Card,Sony LIV,Success,0
TXN124575,15686164,21-01-2024,103242.07,Food,Credit Card,Haldirams,Success,0
TXN124576,15750808,30-01-2024,43666.44,Entertainment,NetBanking,Hotstar,Success,0
TXN124577,15780628,31-03-2024,87794.66,Food,Credit Card,Zomato,Success,0
TXN124578,15634262,23-04-2024,6295.82,Food,NetBanking,Haldirams,Success,0
TXN124579,15716023,20-04-2024,54334.53,Travel,Credit Card,IRCTC,Success,0
TXN124580,15618581,05-06-2024,45089.12,Food,Debit Card,Haldirams,Success,0
TXN124581,15623521,17-03-2024,69761.95,Shopping,Credit Card,Amazon,Success,0
TXN124582,15707567,16-10-2024,33504.32,Entertainment,Debit Card,Hotstar,Success,0
TXN124583,15716334,25-03-2024,138751.38,Healthcare,NetBanking,Practo,Success,1
TXN124584,15647782,30-06-2024,137325.02,Travel,Credit Card,OYO,Failed,1
TXN124585,15745324,07-08-2024,51124.57,EMI,UPI,HDFC EMI,Success,0
TXN124586,15727384,27-10-2024,110701.66,Entertainment,Debit Card,BookMyShow,Success,0
TXN124587,15753102,12-08-2024,148398.68,Healthcare,Debit Card,1mg,Failed,1
TXN124588,15744843,27-08-2024,67488.36,Utilities,NetBanking,TATA Power,Success,0
TXN124589,15672756,03-06-2024,28400.94,Shopping,Debit Card,Nykaa,Failed,0
TXN124590,15777211,23-01-2024,102515.07,EMI,Credit Card,Axis EMI,Success,0
TXN124591,15725166,18-08-2024,41505.81,EMI,UPI,Axis EMI,Success,0
TXN124592,15760550,25-11-2024,60900.29,Healthcare,NetBanking,Max Healthcare,Success,0
TXN124593,15810834,17-12-2024,66472.81,Entertainment,UPI,BookMyShow,Success,0
TXN124594,15659366,13-05-2024,111833.43,EMI,NetBanking,HDFC EMI,Success,0
TXN124595,15769948,17-09-2024,34381.01,Entertainment,Debit Card,Netflix,Success,0
TXN124596,15779497,05-04-2024,64493.24,Travel,UPI,MakeMyTrip,Success,0
TXN124597,15694456,08-10-2024,102647.96,Entertainment,Credit Card,Sony LIV,Reversed,0
TXN124598,15586970,19-10-2024,63614.04,Utilities,Debit Card,Mahanagar Gas,Success,0
TXN124599,15725024,11-11-2024,113435.41,Utilities,NetBanking,Jio,Success,0
TXN124600,15613713,27-05-2024,22320.39,EMI,UPI,Bajaj Finance,Failed,0
TXN124601,15596397,11-09-2024,82852.67,Healthcare,Credit Card,Fortis,Failed,0
TXN124602,15704442,15-01-2024,72274.95,EMI,UPI,HDFC EMI,Success,0
TXN124603,15676966,31-07-2024,84328.31,Travel,UPI,Yatra,Success,0
TXN124604,15583364,23-07-2024,121203.64,Food,NetBanking,Zomato,Success,1
TXN124605,15645316,18-10-2024,141594.5,Entertainment,UPI,PVR,Success,1
TXN124606,15723685,17-11-2024,136666.81,Travel,Credit Card,MakeMyTrip,Success,1
TXN124607,15732778,07-10-2024,135473.29,Shopping,NetBanking,Flipkart,Success,1
TXN124608,15659931,10-05-2024,118800.73,Food,Debit Card,McDonald's,Reversed,0
TXN124609,15790299,29-11-2024,84868.78,Food,Credit Card,Zomato,Success,0
TXN124610,15587581,07-09-2024,37929.16,Entertainment,Debit Card,PVR,Success,0
TXN124611,15811127,17-10-2024,144485.38,Healthcare,Debit Card,Apollo Pharmacy,Success,1
TXN124612,15676966,04-12-2024,35582.06,Shopping,Credit Card,Reliance Retail,Success,0
TXN124613,15792365,26-12-2024,139096.76,Entertainment,Credit Card,Netflix,Success,1
TXN124614,15612494,29-07-2024,87109.66,Healthcare,Credit Card,Apollo Pharmacy,Success,0
TXN124615,15721658,04-11-2024,124815.43,Entertainment,NetBanking,Netflix,Success,1
TXN124616,15635435,24-11-2024,51234.78,Travel,Debit Card,MakeMyTrip,Success,0
TXN124617,15807923,07-12-2024,61613.26,Healthcare,UPI,Apollo Pharmacy,Failed,0
TXN124618,15799031,02-09-2024,98964.71,Food,Credit Card,Dominos,Success,0
